State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Odisha,2021,3,Nabarangpur,102244,11629745,19.2288319,82.5668344,Eastern Region
Odisha,2021,3,Kendrapara,337718,11487316,20.5021306,86.4259806,Eastern Region
Odisha,2021,3,Cuttack,900706,29532377,20.5021306,86.4259806,Eastern Region
Odisha,2021,4,Rayagada,187562,11692290,19.1643623,83.4077243,Eastern Region
Odisha,2021,4,Koraput,211160,12137241,18.8848483,82.5596997,Eastern Region
Odisha,2021,4,Malkangiri,75114,3760894,18.33798,81.8759462,Eastern Region
Odisha,2021,4,Sambalpur,317259,15914880,21.4,83.883333,Eastern Region
Odisha,2021,4,Kalahandi,264773,12924135,19.75,83.0,Eastern Region
Odisha,2021,4,Anugul,390981,17480548,19.75,83.0,Eastern Region
Odisha,2021,4,Ganjam,889686,43221176,19.5,84.5,Eastern Region
Odisha,2021,4,Jajapur,598043,31222102,19.5,84.5,Eastern Region
Odisha,2021,4,Bargarh,270113,11531339,21.40164,83.5826487,Eastern Region
Odisha,2021,4,Dhenkanal,313502,14877091,20.6590059,85.5813728,Eastern Region
Odisha,2021,4,Bhadrak,452384,20733469,21.0654838,86.5025885,Eastern Region
Odisha,2021,4,Nuapada,90146,4390762,20.7990808,82.5346304,Eastern Region
Odisha,2021,4,Kendujhar,440078,21635153,20.7990808,82.5346304,Eastern Region
Odisha,2021,4,Mayurbhanj,399076,15901243,21.75,86.5,Eastern Region
Odisha,2021,4,Jharsuguda,220010,11963212,21.8895058,84.0485068,Eastern Region
Odisha,2021,4,Kandhamal,103926,4452108,21.8895058,84.0485068,Eastern Region
Odisha,2021,4,Deogarh,47096,1991762,21.53937805145885,84.73646090732899,Eastern Region
Odisha,2021,4,Sundargarh,556973,25758922,22.25,84.5,Eastern Region
Odisha,2021,4,Jagatsinghapur,368959,17301864,22.25,84.5,Eastern Region
Odisha,2021,4,Balangir,297438,13714912,20.7502257,83.2499464,Eastern Region
Odisha,2021,4,Baleshwar,685881,28631052,21.5,86.75,Eastern Region
Odisha,2021,4,Puri,531127,26165403,19.8142712,85.8299503,Eastern Region
Odisha,2021,4,Sonepur,117909,4637687,20.8431294,83.90634540989736,Eastern Region
Odisha,2021,4,Khordha,1725313,103883281,20.8431294,83.90634540989736,Eastern Region
Odisha,2021,4,Boudh,72717,2992225,20.8431294,83.90634540989736,Eastern Region
Odisha,2021,4,Gajapati,93201,5454899,18.7716498,84.0968126,Eastern Region
Odisha,2021,4,Nayagarh,244622,10314176,20.1280409,85.1066485,Eastern Region
Odisha,2021,4,Nabarangpur,110406,6115274,19.2288319,82.5668344,Eastern Region
Odisha,2021,4,Kendrapara,361439,17130729,20.5021306,86.4259806,Eastern Region
Odisha,2021,4,Cuttack,962341,49421617,20.5021306,86.4259806,Eastern Region
Odisha,2022,1,Rayagada,199745,27904765,19.1643623,83.4077243,Eastern Region
Odisha,2022,1,Koraput,224651,39781670,18.8848483,82.5596997,Eastern Region
Odisha,2022,1,Malkangiri,80251,18234967,18.33798,81.8759462,Eastern Region
Odisha,2022,1,Sambalpur,337359,22839033,21.4,83.883333,Eastern Region
Odisha,2022,1,Kalahandi,282939,30504810,19.75,83.0,Eastern Region
Odisha,2022,1,Anugul,416483,17717957,19.75,83.0,Eastern Region
Odisha,2022,1,Ganjam,946066,35224808,19.5,84.5,Eastern Region
Odisha,2022,1,Jajapur,636291,13870670,19.5,84.5,Eastern Region
Odisha,2022,1,Bargarh,288188,21570405,21.40164,83.5826487,Eastern Region
Odisha,2022,1,Dhenkanal,334288,18904610,20.6590059,85.5813728,Eastern Region
Odisha,2022,1,Bhadrak,481063,11229503,21.0654838,86.5025885,Eastern Region
Odisha,2022,1,Nuapada,96377,14268956,20.7990808,82.5346304,Eastern Region
Odisha,2022,1,Kendujhar,469295,38823385,20.7990808,82.5346304,Eastern Region
Odisha,2022,1,Mayurbhanj,426398,37004061,21.75,86.5,Eastern Region
Odisha,2022,1,Jharsuguda,234082,10212241,21.8895058,84.0485068,Eastern Region
Odisha,2022,1,Kandhamal,110888,16470623,21.8895058,84.0485068,Eastern Region
Odisha,2022,1,Deogarh,50320,8099241,21.53937805145885,84.73646090732899,Eastern Region
Odisha,2022,1,Sundargarh,592346,40157197,22.25,84.5,Eastern Region
Odisha,2022,1,Jagatsinghapur,392154,6174742,22.25,84.5,Eastern Region
Odisha,2022,1,Balangir,317138,28639512,20.7502257,83.2499464,Eastern Region
Odisha,2022,1,Baleshwar,728990,15519468,21.5,86.75,Eastern Region
Odisha,2022,1,Puri,564442,14364283,19.8142712,85.8299503,Eastern Region
Odisha,2022,1,Sonepur,125997,10956996,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,1,Khordha,1827307,23177026,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,1,Boudh,77892,8481506,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,1,Gajapati,99565,16191101,18.7716498,84.0968126,Eastern Region
Odisha,2022,1,Nayagarh,260324,11960161,20.1280409,85.1066485,Eastern Region
Odisha,2022,1,Nabarangpur,117939,27644841,19.2288319,82.5668344,Eastern Region
Odisha,2022,1,Kendrapara,384475,10109615,20.5021306,86.4259806,Eastern Region
Odisha,2022,1,Cuttack,1021526,17817312,20.5021306,86.4259806,Eastern Region
Odisha,2022,2,Rayagada,211140,31430424,19.1643623,83.4077243,Eastern Region
Odisha,2022,2,Koraput,237081,47274564,18.8848483,82.5596997,Eastern Region
Odisha,2022,2,Malkangiri,84884,19891279,18.33798,81.8759462,Eastern Region
Odisha,2022,2,Sambalpur,356271,25229949,21.4,83.883333,Eastern Region
Odisha,2022,2,Kalahandi,299472,32115481,19.75,83.0,Eastern Region
Odisha,2022,2,Anugul,440242,19193666,19.75,83.0,Eastern Region
Odisha,2022,2,Ganjam,999398,39525025,19.5,84.5,Eastern Region
Odisha,2022,2,Jajapur,672209,14113435,19.5,84.5,Eastern Region
Odisha,2022,2,Bargarh,304554,23608819,21.40164,83.5826487,Eastern Region
Odisha,2022,2,Dhenkanal,353317,22673681,20.6590059,85.5813728,Eastern Region
Odisha,2022,2,Bhadrak,507695,11401607,21.0654838,86.5025885,Eastern Region
Odisha,2022,2,Nuapada,101852,15706025,20.7990808,82.5346304,Eastern Region
Odisha,2022,2,Kendujhar,496154,42781421,20.7990808,82.5346304,Eastern Region
Odisha,2022,2,Mayurbhanj,451049,41951412,21.75,86.5,Eastern Region
Odisha,2022,2,Jharsuguda,247348,10509895,21.8895058,84.0485068,Eastern Region
Odisha,2022,2,Kandhamal,117216,18747026,21.8895058,84.0485068,Eastern Region
Odisha,2022,2,Deogarh,53242,9142000,21.53937805145885,84.73646090732899,Eastern Region
Odisha,2022,2,Sundargarh,625606,44748581,22.25,84.5,Eastern Region
Odisha,2022,2,Jagatsinghapur,414004,6001985,22.25,84.5,Eastern Region
Odisha,2022,2,Balangir,335510,30546407,20.7502257,83.2499464,Eastern Region
Odisha,2022,2,Baleshwar,769737,16393327,21.5,86.75,Eastern Region
Odisha,2022,2,Puri,595694,13831227,19.8142712,85.8299503,Eastern Region
Odisha,2022,2,Sonepur,133295,10960661,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,2,Khordha,1924289,22124501,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,2,Boudh,82326,9202348,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,2,Gajapati,105268,18586944,18.7716498,84.0968126,Eastern Region
Odisha,2022,2,Nayagarh,274898,13931319,20.1280409,85.1066485,Eastern Region
Odisha,2022,2,Nabarangpur,124828,31033185,19.2288319,82.5668344,Eastern Region
Odisha,2022,2,Kendrapara,406125,10419790,20.5021306,86.4259806,Eastern Region
Odisha,2022,2,Cuttack,1077286,17235109,20.5021306,86.4259806,Eastern Region
Odisha,2022,3,Rayagada,222586,33945163,19.1643623,83.4077243,Eastern Region
Odisha,2022,3,Koraput,249470,53647667,18.8848483,82.5596997,Eastern Region
Odisha,2022,3,Malkangiri,89362,23837496,18.33798,81.8759462,Eastern Region
Odisha,2022,3,Sambalpur,375127,27943716,21.4,83.883333,Eastern Region
Odisha,2022,3,Kalahandi,315775,40099719,19.75,83.0,Eastern Region
Odisha,2022,3,Anugul,464296,19729655,19.75,83.0,Eastern Region
Odisha,2022,3,Ganjam,1054407,38860922,19.5,84.5,Eastern Region
Odisha,2022,3,Jajapur,709685,13224455,19.5,84.5,Eastern Region
Odisha,2022,3,Bargarh,320560,27614270,21.40164,83.5826487,Eastern Region
Odisha,2022,3,Dhenkanal,372560,23712251,20.6590059,85.5813728,Eastern Region
Odisha,2022,3,Bhadrak,535581,9788610,21.0654838,86.5025885,Eastern Region
Odisha,2022,3,Nuapada,107220,19020938,20.7990808,82.5346304,Eastern Region
Odisha,2022,3,Kendujhar,523219,43193575,20.7990808,82.5346304,Eastern Region
Odisha,2022,3,Mayurbhanj,475312,45099249,21.75,86.5,Eastern Region
Odisha,2022,3,Jharsuguda,260834,11635221,21.8895058,84.0485068,Eastern Region
Odisha,2022,3,Kandhamal,123544,20408655,21.8895058,84.0485068,Eastern Region
Odisha,2022,3,Deogarh,55962,8639893,21.53937805145885,84.73646090732899,Eastern Region
Odisha,2022,3,Sundargarh,658859,49671724,22.25,84.5,Eastern Region
Odisha,2022,3,Jagatsinghapur,436498,5968654,22.25,84.5,Eastern Region
Odisha,2022,3,Balangir,353484,39157906,20.7502257,83.2499464,Eastern Region
Odisha,2022,3,Baleshwar,812109,15492753,21.5,86.75,Eastern Region
Odisha,2022,3,Puri,627710,12891436,19.8142712,85.8299503,Eastern Region
Odisha,2022,3,Sonepur,140448,12360126,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,3,Khordha,2025108,20626170,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,3,Boudh,86776,11356098,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,3,Gajapati,111136,18699712,18.7716498,84.0968126,Eastern Region
Odisha,2022,3,Nayagarh,290094,14922946,20.1280409,85.1066485,Eastern Region
Odisha,2022,3,Nabarangpur,131269,36138099,19.2288319,82.5668344,Eastern Region
Odisha,2022,3,Kendrapara,428410,10854747,20.5021306,86.4259806,Eastern Region
Odisha,2022,3,Cuttack,1135881,16934098,20.5021306,86.4259806,Eastern Region
Odisha,2022,4,Rayagada,233250,14316175,19.1643623,83.4077243,Eastern Region
Odisha,2022,4,Koraput,260639,16992431,18.8848483,82.5596997,Eastern Region
Odisha,2022,4,Malkangiri,93093,6342406,18.33798,81.8759462,Eastern Region
Odisha,2022,4,Sambalpur,392612,21257755,21.4,83.883333,Eastern Region
Odisha,2022,4,Kalahandi,330196,18366255,19.75,83.0,Eastern Region
Odisha,2022,4,Anugul,486514,22286387,19.75,83.0,Eastern Region
Odisha,2022,4,Ganjam,1105095,51733365,19.5,84.5,Eastern Region
Odisha,2022,4,Jajapur,743948,41705177,19.5,84.5,Eastern Region
Odisha,2022,4,Bargarh,334060,16393602,21.40164,83.5826487,Eastern Region
Odisha,2022,4,Dhenkanal,389751,18946953,20.6590059,85.5813728,Eastern Region
Odisha,2022,4,Bhadrak,560896,26309764,21.0654838,86.5025885,Eastern Region
Odisha,2022,4,Nuapada,111771,6654100,20.7990808,82.5346304,Eastern Region
Odisha,2022,4,Kendujhar,547019,28270009,20.7990808,82.5346304,Eastern Region
Odisha,2022,4,Mayurbhanj,495920,22223760,21.75,86.5,Eastern Region
Odisha,2022,4,Jharsuguda,273411,15959473,21.8895058,84.0485068,Eastern Region
Odisha,2022,4,Kandhamal,129217,5092507,21.8895058,84.0485068,Eastern Region
Odisha,2022,4,Deogarh,58213,2499036,21.53937805145885,84.73646090732899,Eastern Region
Odisha,2022,4,Sundargarh,689753,36013906,22.25,84.5,Eastern Region
Odisha,2022,4,Jagatsinghapur,457355,21518826,22.25,84.5,Eastern Region
Odisha,2022,4,Balangir,369088,18504795,20.7502257,83.2499464,Eastern Region
Odisha,2022,4,Baleshwar,850800,38032263,21.5,86.75,Eastern Region
Odisha,2022,4,Puri,657668,32735944,19.8142712,85.8299503,Eastern Region
Odisha,2022,4,Sonepur,146518,6082316,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,4,Khordha,2124474,121676587,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,4,Boudh,90477,3930821,20.8431294,83.90634540989736,Eastern Region
Odisha,2022,4,Gajapati,116235,6529748,18.7716498,84.0968126,Eastern Region
Odisha,2022,4,Nayagarh,303718,12978384,20.1280409,85.1066485,Eastern Region
Odisha,2022,4,Nabarangpur,136384,9757473,19.2288319,82.5668344,Eastern Region
Odisha,2022,4,Kendrapara,448239,22329029,20.5021306,86.4259806,Eastern Region
Odisha,2022,4,Cuttack,1190925,60660007,20.5021306,86.4259806,Eastern Region
Odisha,2023,1,Rayagada,244361,41877308,19.1643623,83.4077243,Eastern Region
Odisha,2023,1,Koraput,272545,76368959,18.8848483,82.5596997,Eastern Region
Odisha,2023,1,Malkangiri,97476,33570173,18.33798,81.8759462,Eastern Region
Odisha,2023,1,Sambalpur,410880,34949887,21.4,83.883333,Eastern Region
Odisha,2023,1,Kalahandi,346059,52355760,19.75,83.0,Eastern Region
Odisha,2023,1,Anugul,509422,26034792,19.75,83.0,Eastern Region
Odisha,2023,1,Ganjam,1156695,48949213,19.5,84.5,Eastern Region
Odisha,2023,1,Jajapur,779435,14136512,19.5,84.5,Eastern Region
Odisha,2023,1,Bargarh,349731,32727699,21.40164,83.5826487,Eastern Region
Odisha,2023,1,Dhenkanal,408554,32611252,20.6590059,85.5813728,Eastern Region
Odisha,2023,1,Bhadrak,587089,10221519,21.0654838,86.5025885,Eastern Region
Odisha,2023,1,Nuapada,116868,27717325,20.7990808,82.5346304,Eastern Region
Odisha,2023,1,Kendujhar,573097,56965598,20.7990808,82.5346304,Eastern Region
Odisha,2023,1,Mayurbhanj,519691,62295715,21.75,86.5,Eastern Region
Odisha,2023,1,Jharsuguda,286528,14203446,21.8895058,84.0485068,Eastern Region
Odisha,2023,1,Kandhamal,135276,26810679,21.8895058,84.0485068,Eastern Region
Odisha,2023,1,Deogarh,60935,13180411,21.53937805145885,84.73646090732899,Eastern Region
Odisha,2023,1,Sundargarh,721849,65121077,22.25,84.5,Eastern Region
Odisha,2023,1,Jagatsinghapur,478526,7618009,22.25,84.5,Eastern Region
Odisha,2023,1,Balangir,386539,45307557,20.7502257,83.2499464,Eastern Region
Odisha,2023,1,Baleshwar,890218,17216027,21.5,86.75,Eastern Region
Odisha,2023,1,Puri,687988,16373208,19.8142712,85.8299503,Eastern Region
Odisha,2023,1,Sonepur,153663,17078413,20.8431294,83.90634540989736,Eastern Region
Odisha,2023,1,Khordha,2220922,21174048,20.8431294,83.90634540989736,Eastern Region
Odisha,2023,1,Boudh,94733,14508664,20.8431294,83.90634540989736,Eastern Region
Odisha,2023,1,Gajapati,121770,25202832,18.7716498,84.0968126,Eastern Region
Odisha,2023,1,Nayagarh,317861,14302029,20.1280409,85.1066485,Eastern Region
Odisha,2023,1,Nabarangpur,142795,54308662,19.2288319,82.5668344,Eastern Region
Odisha,2023,1,Kendrapara,469483,10361321,20.5021306,86.4259806,Eastern Region
Odisha,2023,1,Cuttack,1246094,15939538,20.5021306,86.4259806,Eastern Region
Odisha,2023,2,Rayagada,255351,45924966,19.1643623,83.4077243,Eastern Region
Odisha,2023,2,Koraput,284656,79604370,18.8848483,82.5596997,Eastern Region
Odisha,2023,2,Malkangiri,102207,34648451,18.33798,81.8759462,Eastern Region
Odisha,2023,2,Sambalpur,428364,28891094,21.4,83.883333,Eastern Region
Odisha,2023,2,Kalahandi,362348,53565366,19.75,83.0,Eastern Region
Odisha,2023,2,Anugul,531744,28623488,19.75,83.0,Eastern Region
Odisha,2023,2,Ganjam,1206180,50277700,19.5,84.5,Eastern Region
Odisha,2023,2,Jajapur,812448,16119391,19.5,84.5,Eastern Region
Odisha,2023,2,Bargarh,365839,30351267,21.40164,83.5826487,Eastern Region
Odisha,2023,2,Dhenkanal,426807,34708000,20.6590059,85.5813728,Eastern Region
Odisha,2023,2,Bhadrak,612055,10411492,21.0654838,86.5025885,Eastern Region
Odisha,2023,2,Nuapada,122535,25734882,20.7990808,82.5346304,Eastern Region
Odisha,2023,2,Kendujhar,598879,50839178,20.7990808,82.5346304,Eastern Region
Odisha,2023,2,Mayurbhanj,544278,60545972,21.75,86.5,Eastern Region
Odisha,2023,2,Jharsuguda,298784,13488327,21.8895058,84.0485068,Eastern Region
Odisha,2023,2,Kandhamal,141530,27111324,21.8895058,84.0485068,Eastern Region
Odisha,2023,2,Deogarh,63936,12027190,21.53937805145885,84.73646090732899,Eastern Region
Odisha,2023,2,Sundargarh,752827,63031631,22.25,84.5,Eastern Region
Odisha,2023,2,Jagatsinghapur,498811,8373184,22.25,84.5,Eastern Region
Odisha,2023,2,Balangir,404297,47903145,20.7502257,83.2499464,Eastern Region
Odisha,2023,2,Baleshwar,928537,16606784,21.5,86.75,Eastern Region
Odisha,2023,2,Puri,716985,15127178,19.8142712,85.8299503,Eastern Region
Odisha,2023,2,Sonepur,160775,14353933,20.8431294,83.90634540989736,Eastern Region
Odisha,2023,2,Khordha,2305026,17260945,20.8431294,83.90634540989736,Eastern Region
Odisha,2023,2,Boudh,99233,17947634,20.8431294,83.90634540989736,Eastern Region
Odisha,2023,2,Gajapati,127250,24501529,18.7716498,84.0968126,Eastern Region
Odisha,2023,2,Nayagarh,331761,14169514,20.1280409,85.1066485,Eastern Region
Odisha,2023,2,Nabarangpur,149899,49295614,19.2288319,82.5668344,Eastern Region
Odisha,2023,2,Kendrapara,489599,11413659,20.5021306,86.4259806,Eastern Region
Odisha,2023,2,Cuttack,1297120,15592723,20.5021306,86.4259806,Eastern Region
Odisha,2023,3,Rayagada,266420,53618607,19.1643623,83.4077243,Eastern Region
Odisha,2023,3,Koraput,296920,90358852,18.8848483,82.5596997,Eastern Region
Odisha,2023,3,Malkangiri,106928,38184730,18.33798,81.8759462,Eastern Region
Odisha,2023,3,Sambalpur,446108,29609358,21.4,83.883333,Eastern Region
Odisha,2023,3,Kalahandi,378083,66392328,19.75,83.0,Eastern Region
Odisha,2023,3,Anugul,554273,27502722,19.75,83.0,Eastern Region
Odisha,2023,3,Ganjam,1256950,42958203,19.5,84.5,Eastern Region
Odisha,2023,3,Jajapur,845882,13530785,19.5,84.5,Eastern Region
Odisha,2023,3,Bargarh,381349,31726477,21.40164,83.5826487,Eastern Region
Odisha,2023,3,Dhenkanal,444835,24902851,20.6590059,85.5813728,Eastern Region
Odisha,2023,3,Bhadrak,637667,9140582,21.0654838,86.5025885,Eastern Region
Odisha,2023,3,Nuapada,128118,25641846,20.7990808,82.5346304,Eastern Region
Odisha,2023,3,Kendujhar,624670,55330402,20.7990808,82.5346304,Eastern Region
Odisha,2023,3,Mayurbhanj,568108,69695447,21.75,86.5,Eastern Region
Odisha,2023,3,Jharsuguda,311323,15964323,21.8895058,84.0485068,Eastern Region
Odisha,2023,3,Kandhamal,147796,46295194,21.8895058,84.0485068,Eastern Region
Odisha,2023,3,Deogarh,66771,14158506,21.53937805145885,84.73646090732899,Eastern Region
Odisha,2023,3,Sundargarh,783750,75926768,22.25,84.5,Eastern Region
Odisha,2023,3,Jagatsinghapur,519617,5392680,22.25,84.5,Eastern Region
Odisha,2023,3,Balangir,421788,65574122,20.7502257,83.2499464,Eastern Region
Odisha,2023,3,Baleshwar,967259,12842467,21.5,86.75,Eastern Region
Odisha,2023,3,Puri,746565,11675120,19.8142712,85.8299503,Eastern Region
Odisha,2023,3,Sonepur,167785,15023017,20.8431294,83.90634540989736,Eastern Region
Odisha,2023,3,Khordha,2395932,19631346,20.8431294,83.90634540989736,Eastern Region
Odisha,2023,3,Boudh,103662,16833234,20.8431294,83.90634540989736,Eastern Region
Odisha,2023,3,Gajapati,132903,26306500,18.7716498,84.0968126,Eastern Region
Odisha,2023,3,Nayagarh,345910,18566125,20.1280409,85.1066485,Eastern Region
