State,Year,Quarter,Pincode,Registered_users,Region
Manipur,2019,1,795002,3738,North-Eastern Region
Manipur,2019,1,795103,3612,North-Eastern Region
Manipur,2019,1,795008,3437,North-Eastern Region
Manipur,2019,1,795148,3259,North-Eastern Region
Manipur,2019,1,795149,3182,North-Eastern Region
Manipur,2019,1,795010,3025,North-Eastern Region
Manipur,2019,2,795004,19706,North-Eastern Region
Manipur,2019,2,795001,7662,North-Eastern Region
Manipur,2019,2,795138,5616,North-Eastern Region
Manipur,2019,2,795133,4966,North-Eastern Region
Manipur,2019,2,795002,4424,North-Eastern Region
Manipur,2019,2,795103,4265,North-Eastern Region
Manipur,2019,2,795008,3990,North-Eastern Region
Manipur,2019,2,795148,3777,North-Eastern Region
Manipur,2019,2,795149,3589,North-Eastern Region
Manipur,2019,2,795010,3558,North-Eastern Region
Manipur,2019,3,795004,22710,North-Eastern Region
Manipur,2019,3,795001,8963,North-Eastern Region
Manipur,2019,3,795138,6388,North-Eastern Region
Manipur,2019,3,795133,5752,North-Eastern Region
Manipur,2019,3,795002,5070,North-Eastern Region
Manipur,2019,3,795103,5001,North-Eastern Region
Manipur,2019,3,795008,4684,North-Eastern Region
Manipur,2019,3,795148,4254,North-Eastern Region
Manipur,2019,3,795010,4102,North-Eastern Region
Manipur,2019,3,795149,3974,North-Eastern Region
Manipur,2019,4,795004,25471,North-Eastern Region
Manipur,2019,4,795001,10002,North-Eastern Region
Manipur,2019,4,795138,7206,North-Eastern Region
Manipur,2019,4,795133,6672,North-Eastern Region
Manipur,2019,4,795103,5745,North-Eastern Region
Manipur,2019,4,795002,5696,North-Eastern Region
Manipur,2019,4,795008,5365,North-Eastern Region
Manipur,2019,4,795148,4925,North-Eastern Region
Manipur,2019,4,795010,4709,North-Eastern Region
Manipur,2019,4,795149,4512,North-Eastern Region
Manipur,2020,1,795004,28400,North-Eastern Region
Manipur,2020,1,795001,11267,North-Eastern Region
Manipur,2020,1,795138,8206,North-Eastern Region
Manipur,2020,1,795133,7649,North-Eastern Region
Manipur,2020,1,795103,6635,North-Eastern Region
Manipur,2020,1,795002,6376,North-Eastern Region
Manipur,2020,1,795008,6066,North-Eastern Region
Manipur,2020,1,795148,5614,North-Eastern Region
Manipur,2020,1,795010,5397,North-Eastern Region
Manipur,2020,1,795149,5197,North-Eastern Region
Manipur,2020,2,795004,32442,North-Eastern Region
Manipur,2020,2,795001,13115,North-Eastern Region
Manipur,2020,2,795138,10076,North-Eastern Region
Manipur,2020,2,795133,9675,North-Eastern Region
Manipur,2020,2,795103,8426,North-Eastern Region
Manipur,2020,2,795002,7522,North-Eastern Region
Manipur,2020,2,795008,7283,North-Eastern Region
Manipur,2020,2,795148,6862,North-Eastern Region
Manipur,2020,2,795149,6744,North-Eastern Region
Manipur,2020,2,795010,6572,North-Eastern Region
Manipur,2020,3,795004,37728,North-Eastern Region
Manipur,2020,3,795001,15470,North-Eastern Region
Manipur,2020,3,795138,12056,North-Eastern Region
Manipur,2020,3,795133,11530,North-Eastern Region
Manipur,2020,3,795103,10017,North-Eastern Region
Manipur,2020,3,795002,8812,North-Eastern Region
Manipur,2020,3,795008,8766,North-Eastern Region
Manipur,2020,3,795148,8207,North-Eastern Region
Manipur,2020,3,795149,8206,North-Eastern Region
Manipur,2020,3,795010,8105,North-Eastern Region
Manipur,2020,4,795004,41917,North-Eastern Region
Manipur,2020,4,795001,17273,North-Eastern Region
Manipur,2020,4,795138,13264,North-Eastern Region
Manipur,2020,4,795133,12893,North-Eastern Region
Manipur,2020,4,795103,11106,North-Eastern Region
Manipur,2020,4,795008,9845,North-Eastern Region
Manipur,2020,4,795002,9803,North-Eastern Region
Manipur,2020,4,795148,9237,North-Eastern Region
Manipur,2020,4,795149,9058,North-Eastern Region
Manipur,2020,4,795010,9055,North-Eastern Region
Manipur,2021,1,795004,45367,North-Eastern Region
Manipur,2021,1,795001,18706,North-Eastern Region
Manipur,2021,1,795138,14339,North-Eastern Region
Manipur,2021,1,795133,13896,North-Eastern Region
Manipur,2021,1,795103,12018,North-Eastern Region
Manipur,2021,1,795008,10659,North-Eastern Region
Manipur,2021,1,795002,10577,North-Eastern Region
Manipur,2021,1,795148,10038,North-Eastern Region
Manipur,2021,1,795010,9835,North-Eastern Region
Manipur,2021,1,795149,9752,North-Eastern Region
Manipur,2021,2,795004,48527,North-Eastern Region
Manipur,2021,2,795001,19987,North-Eastern Region
Manipur,2021,2,795138,15383,North-Eastern Region
Manipur,2021,2,795133,14912,North-Eastern Region
Manipur,2021,2,795103,12882,North-Eastern Region
Manipur,2021,2,795008,11401,North-Eastern Region
Manipur,2021,2,795002,11348,North-Eastern Region
Manipur,2021,2,795148,10740,North-Eastern Region
Manipur,2021,2,795010,10542,North-Eastern Region
Manipur,2021,2,795149,10473,North-Eastern Region
Manipur,2021,3,795004,52013,North-Eastern Region
Manipur,2021,3,795001,21440,North-Eastern Region
Manipur,2021,3,795138,16512,North-Eastern Region
Manipur,2021,3,795133,16112,North-Eastern Region
Manipur,2021,3,795103,13914,North-Eastern Region
Manipur,2021,3,795008,12242,North-Eastern Region
Manipur,2021,3,795002,12236,North-Eastern Region
Manipur,2021,3,795148,11534,North-Eastern Region
Manipur,2021,3,795010,11378,North-Eastern Region
Manipur,2021,3,795149,11323,North-Eastern Region
Manipur,2021,4,795004,55504,North-Eastern Region
Manipur,2021,4,795001,22870,North-Eastern Region
Manipur,2021,4,795138,17655,North-Eastern Region
Manipur,2021,4,795133,17290,North-Eastern Region
Manipur,2021,4,795103,14898,North-Eastern Region
Manipur,2021,4,795002,13103,North-Eastern Region
Manipur,2021,4,795008,13084,North-Eastern Region
Manipur,2021,4,795148,12351,North-Eastern Region
Manipur,2021,4,795010,12210,North-Eastern Region
Manipur,2021,4,795149,12180,North-Eastern Region
Manipur,2022,1,795004,58698,North-Eastern Region
Manipur,2022,1,795001,24200,North-Eastern Region
Manipur,2022,1,795138,18698,North-Eastern Region
Manipur,2022,1,795133,18416,North-Eastern Region
Manipur,2022,1,795103,15858,North-Eastern Region
Manipur,2022,1,795002,13936,North-Eastern Region
Manipur,2022,1,795008,13884,North-Eastern Region
Manipur,2022,1,795148,13156,North-Eastern Region
Manipur,2022,1,795010,12970,North-Eastern Region
Manipur,2022,1,795149,12932,North-Eastern Region
Manipur,2022,2,795004,61814,North-Eastern Region
Manipur,2022,2,795001,25501,North-Eastern Region
Manipur,2022,2,795138,19715,North-Eastern Region
Manipur,2022,2,795133,19429,North-Eastern Region
Manipur,2022,2,795103,16787,North-Eastern Region
Manipur,2022,2,795002,14709,North-Eastern Region
Manipur,2022,2,795008,14659,North-Eastern Region
Manipur,2022,2,795148,13885,North-Eastern Region
Manipur,2022,2,795010,13673,North-Eastern Region
Manipur,2022,2,795149,13652,North-Eastern Region
Manipur,2022,3,795004,65086,North-Eastern Region
Manipur,2022,3,795001,26851,North-Eastern Region
Manipur,2022,3,795138,20753,North-Eastern Region
Manipur,2022,3,795133,20419,North-Eastern Region
Manipur,2022,3,795103,17684,North-Eastern Region
Manipur,2022,3,795002,15491,North-Eastern Region
Manipur,2022,3,795008,15410,North-Eastern Region
Manipur,2022,3,795148,14636,North-Eastern Region
Manipur,2022,3,795149,14379,North-Eastern Region
Manipur,2022,3,795010,14377,North-Eastern Region
Manipur,2022,4,795004,68237,North-Eastern Region
Manipur,2022,4,795001,28149,North-Eastern Region
Manipur,2022,4,795138,21736,North-Eastern Region
Manipur,2022,4,795133,21231,North-Eastern Region
Manipur,2022,4,795103,18448,North-Eastern Region
Manipur,2022,4,795002,16213,North-Eastern Region
Manipur,2022,4,795008,16111,North-Eastern Region
Manipur,2022,4,795148,15321,North-Eastern Region
Manipur,2022,4,795149,15025,North-Eastern Region
Manipur,2022,4,795010,15009,North-Eastern Region
Manipur,2023,1,795004,71219,North-Eastern Region
Manipur,2023,1,795001,29381,North-Eastern Region
Manipur,2023,1,795138,22719,North-Eastern Region
Manipur,2023,1,795133,22153,North-Eastern Region
Manipur,2023,1,795103,19287,North-Eastern Region
Manipur,2023,1,795002,16940,North-Eastern Region
Manipur,2023,1,795008,16826,North-Eastern Region
Manipur,2023,1,795148,16007,North-Eastern Region
Manipur,2023,1,795149,15692,North-Eastern Region
Manipur,2023,1,795010,15662,North-Eastern Region
Manipur,2023,2,795004,73902,North-Eastern Region
Manipur,2023,2,795001,30512,North-Eastern Region
Manipur,2023,2,795138,23606,North-Eastern Region
Manipur,2023,2,795133,23177,North-Eastern Region
Manipur,2023,2,795103,20138,North-Eastern Region
Manipur,2023,2,795002,17664,North-Eastern Region
Manipur,2023,2,795008,17497,North-Eastern Region
Manipur,2023,2,795148,16688,North-Eastern Region
Manipur,2023,2,795010,16376,North-Eastern Region
Manipur,2023,2,795149,16351,North-Eastern Region
Manipur,2023,3,795004,76833,North-Eastern Region
Manipur,2023,3,795001,31726,North-Eastern Region
Manipur,2023,3,795138,24595,North-Eastern Region
Manipur,2023,3,795133,24154,North-Eastern Region
Manipur,2023,3,795103,20981,North-Eastern Region
Manipur,2023,3,795002,18360,North-Eastern Region
Manipur,2023,3,795008,18221,North-Eastern Region
Manipur,2023,3,795148,17393,North-Eastern Region
Manipur,2023,3,795010,17035,North-Eastern Region
Manipur,2023,3,795149,17026,North-Eastern Region
Manipur,2023,4,795004,79881,North-Eastern Region
Manipur,2023,4,795001,32940,North-Eastern Region
Manipur,2023,4,795138,25609,North-Eastern Region
Manipur,2023,4,795133,25175,North-Eastern Region
Manipur,2023,4,795103,21890,North-Eastern Region
Manipur,2023,4,795002,19117,North-Eastern Region
Manipur,2023,4,795008,18981,North-Eastern Region
Manipur,2023,4,795148,18131,North-Eastern Region
Manipur,2023,4,795149,17803,North-Eastern Region
Manipur,2023,4,795010,17784,North-Eastern Region
Manipur,2024,1,795004,83182,North-Eastern Region
Manipur,2024,1,795001,34272,North-Eastern Region
Manipur,2024,1,795138,26720,North-Eastern Region
Manipur,2024,1,795133,26332,North-Eastern Region
Manipur,2024,1,795103,22901,North-Eastern Region
Manipur,2024,1,795002,19903,North-Eastern Region
Manipur,2024,1,795008,19753,North-Eastern Region
Manipur,2024,1,795148,18969,North-Eastern Region
Manipur,2024,1,795149,18627,North-Eastern Region
Manipur,2024,1,795010,18566,North-Eastern Region
Manipur,2024,2,795004,86604,North-Eastern Region
Manipur,2024,2,795001,35667,North-Eastern Region
Manipur,2024,2,795138,27910,North-Eastern Region
Manipur,2024,2,795133,27452,North-Eastern Region
Manipur,2024,2,795103,23909,North-Eastern Region
Manipur,2024,2,795002,20741,North-Eastern Region
Manipur,2024,2,795008,20612,North-Eastern Region
Manipur,2024,2,795148,19835,North-Eastern Region
Manipur,2024,2,795149,19481,North-Eastern Region
Manipur,2024,2,795010,19409,North-Eastern Region
Manipur,2024,3,795004,61043,North-Eastern Region
Manipur,2024,3,795001,41121,North-Eastern Region
Manipur,2024,3,795128,40621,North-Eastern Region
Manipur,2024,3,795138,32039,North-Eastern Region
Manipur,2024,3,795148,28151,North-Eastern Region
Manipur,2024,3,795002,27953,North-Eastern Region
Manipur,2024,3,795008,25460,North-Eastern Region
Manipur,2024,3,795010,24653,North-Eastern Region
Manipur,2024,3,795133,24592,North-Eastern Region
Manipur,2024,3,795130,20846,North-Eastern Region
Manipur,2024,4,795004,62870,North-Eastern Region
Manipur,2024,4,795001,42355,North-Eastern Region
Manipur,2024,4,795128,41998,North-Eastern Region
Manipur,2024,4,795138,33154,North-Eastern Region
Manipur,2024,4,795148,29377,North-Eastern Region
Manipur,2024,4,795002,28573,North-Eastern Region
Manipur,2024,4,795008,26342,North-Eastern Region
Manipur,2024,4,795133,25538,North-Eastern Region
Manipur,2024,4,795010,25507,North-Eastern Region
Manipur,2024,4,795130,21627,North-Eastern Region
Meghalaya,2018,1,793001,2493,North-Eastern Region
Meghalaya,2018,1,793002,1386,North-Eastern Region
Meghalaya,2018,1,794001,1033,North-Eastern Region
Meghalaya,2018,1,793210,999,North-Eastern Region
Meghalaya,2018,1,793011,943,North-Eastern Region
Meghalaya,2018,1,793101,908,North-Eastern Region
Meghalaya,2018,1,794105,855,North-Eastern Region
Meghalaya,2018,1,794101,752,North-Eastern Region
Meghalaya,2018,1,793007,646,North-Eastern Region
Meghalaya,2018,1,793004,613,North-Eastern Region
Meghalaya,2018,2,793001,3410,North-Eastern Region
Meghalaya,2018,2,793002,1857,North-Eastern Region
Meghalaya,2018,2,793210,1430,North-Eastern Region
Meghalaya,2018,2,794001,1415,North-Eastern Region
Meghalaya,2018,2,793101,1379,North-Eastern Region
Meghalaya,2018,2,793011,1320,North-Eastern Region
Meghalaya,2018,2,794105,1233,North-Eastern Region
Meghalaya,2018,2,794101,1144,North-Eastern Region
Meghalaya,2018,2,793007,895,North-Eastern Region
Meghalaya,2018,2,793004,878,North-Eastern Region
Meghalaya,2018,3,793001,4591,North-Eastern Region
Meghalaya,2018,3,793002,2453,North-Eastern Region
Meghalaya,2018,3,794001,2006,North-Eastern Region
Meghalaya,2018,3,793210,1964,North-Eastern Region
Meghalaya,2018,3,793101,1851,North-Eastern Region
Meghalaya,2018,3,793011,1798,North-Eastern Region
Meghalaya,2018,3,794105,1690,North-Eastern Region
Meghalaya,2018,3,794101,1597,North-Eastern Region
Meghalaya,2018,3,794104,1242,North-Eastern Region
Meghalaya,2018,3,793007,1209,North-Eastern Region
Meghalaya,2018,4,793001,5880,North-Eastern Region
Meghalaya,2018,4,793002,3195,North-Eastern Region
Meghalaya,2018,4,794001,2785,North-Eastern Region
Meghalaya,2018,4,793101,2480,North-Eastern Region
Meghalaya,2018,4,793210,2438,North-Eastern Region
Meghalaya,2018,4,793011,2340,North-Eastern Region
Meghalaya,2018,4,794105,2307,North-Eastern Region
Meghalaya,2018,4,794101,2184,North-Eastern Region
Meghalaya,2018,4,794104,1774,North-Eastern Region
Meghalaya,2018,4,793004,1600,North-Eastern Region
Meghalaya,2019,1,793001,7108,North-Eastern Region
Meghalaya,2019,1,793002,4005,North-Eastern Region
Meghalaya,2019,1,794001,3368,North-Eastern Region
Meghalaya,2019,1,793101,3084,North-Eastern Region
Meghalaya,2019,1,793210,2994,North-Eastern Region
Meghalaya,2019,1,793011,2947,North-Eastern Region
Meghalaya,2019,1,794105,2884,North-Eastern Region
Meghalaya,2019,1,794101,2675,North-Eastern Region
Meghalaya,2019,1,794104,2322,North-Eastern Region
Meghalaya,2019,1,793007,1970,North-Eastern Region
Meghalaya,2019,2,793001,8597,North-Eastern Region
Meghalaya,2019,2,793002,4984,North-Eastern Region
Meghalaya,2019,2,794001,4119,North-Eastern Region
Meghalaya,2019,2,793101,3703,North-Eastern Region
Meghalaya,2019,2,793210,3445,North-Eastern Region
Meghalaya,2019,2,794105,3435,North-Eastern Region
Meghalaya,2019,2,793011,3426,North-Eastern Region
Meghalaya,2019,2,794101,3166,North-Eastern Region
Meghalaya,2019,2,794104,2826,North-Eastern Region
Meghalaya,2019,2,793007,2315,North-Eastern Region
Meghalaya,2019,3,793001,10069,North-Eastern Region
Meghalaya,2019,3,793002,5866,North-Eastern Region
Meghalaya,2019,3,794001,4860,North-Eastern Region
Meghalaya,2019,3,793101,4254,North-Eastern Region
Meghalaya,2019,3,793011,4074,North-Eastern Region
Meghalaya,2019,3,794105,4031,North-Eastern Region
Meghalaya,2019,3,793210,3890,North-Eastern Region
Meghalaya,2019,3,794101,3736,North-Eastern Region
Meghalaya,2019,3,794104,3358,North-Eastern Region
Meghalaya,2019,3,793007,2747,North-Eastern Region
Meghalaya,2019,4,793001,11243,North-Eastern Region
Meghalaya,2019,4,793002,6629,North-Eastern Region
Meghalaya,2019,4,794001,5473,North-Eastern Region
Meghalaya,2019,4,793101,4803,North-Eastern Region
Meghalaya,2019,4,794105,4678,North-Eastern Region
Meghalaya,2019,4,793011,4575,North-Eastern Region
Meghalaya,2019,4,793210,4376,North-Eastern Region
Meghalaya,2019,4,794101,4209,North-Eastern Region
Meghalaya,2019,4,794104,3989,North-Eastern Region
Meghalaya,2019,4,793007,3067,North-Eastern Region
Meghalaya,2020,1,793001,12683,North-Eastern Region
Meghalaya,2020,1,793002,7456,North-Eastern Region
Meghalaya,2020,1,794001,6105,North-Eastern Region
Meghalaya,2020,1,793101,5466,North-Eastern Region
Meghalaya,2020,1,794105,5314,North-Eastern Region
Meghalaya,2020,1,793011,5248,North-Eastern Region
Meghalaya,2020,1,793210,4873,North-Eastern Region
Meghalaya,2020,1,794101,4682,North-Eastern Region
Meghalaya,2020,1,794104,4673,North-Eastern Region
Meghalaya,2020,1,793007,3524,North-Eastern Region
Meghalaya,2020,2,793001,14552,North-Eastern Region
Meghalaya,2020,2,793002,8623,North-Eastern Region
Meghalaya,2020,2,794001,7198,North-Eastern Region
Meghalaya,2020,2,794105,6521,North-Eastern Region
Meghalaya,2020,2,793011,6232,North-Eastern Region
Meghalaya,2020,2,793101,6219,North-Eastern Region
Meghalaya,2020,2,794104,6083,North-Eastern Region
Meghalaya,2020,2,794101,5464,North-Eastern Region
Meghalaya,2020,2,793210,5434,North-Eastern Region
Meghalaya,2020,2,793007,4166,North-Eastern Region
Meghalaya,2020,3,793001,16464,North-Eastern Region
Meghalaya,2020,3,793002,9658,North-Eastern Region
Meghalaya,2020,3,794001,8252,North-Eastern Region
Meghalaya,2020,3,794105,7516,North-Eastern Region
Meghalaya,2020,3,793011,7165,North-Eastern Region
Meghalaya,2020,3,794104,7151,North-Eastern Region
Meghalaya,2020,3,793101,6925,North-Eastern Region
Meghalaya,2020,3,794101,6212,North-Eastern Region
Meghalaya,2020,3,793210,6014,North-Eastern Region
